province_name,province_code,municipality_name,municipality_code,barangay_name,barangay_code
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,ABILAN,0001
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,AGONG-ONG,0002
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,ALUBIJID,0003
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,GUINABSAN,0004
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,LOWER OLAVE,0005
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,MACALANG,0006
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,MALAPONG,0007
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,MALPOC,0008
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,MANAPA,0009
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,MATABAO,0010
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 1,0011
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 2,0012
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 3,0013
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 4,0014
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 5,0015
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 6,0016
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 7,0017
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 8,0018
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 9,0019
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,POBLACION 10,0020
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,RIZAL,0021
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,SACOL,0022
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,SANGAY,0023
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,SIMBALAN,0024
AGUSAN DEL NORTE,ADN,BUENAVISTA,1000,TALO-AO,0025
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AGAO POB. (BGY. 3),0101
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AGUSAN PEQUEÃ‘O,0102
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AMBAGO,0103
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AMPARO,0104
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AMPAYON,0105
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,ANTICALA,0106
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,ANTONGALON,0107
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,AUPAGAN,0108
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BAAN KM 3,0109
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BAAN RIVERSIDE POB. (BGY. 20),0110
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BABAG,0111
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BADING POB. (BGY. 22),0112
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BANCASI,0113
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BANZA,0114
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BAOBAOAN,0115
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BASAG,0116
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BAYANIHAN POB. (BGY. 27),0117
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BILAY,0118
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BIT-OS,0119
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BITAN-AGAN,0120
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BOBON,0121
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BONBON,0122
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BUGABUS,0123
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BUGSUKAN,0124
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,BUHANGIN POB. (BGY. 19),0125
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,CABCABON,0126
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,CAMAYAHAN,0127
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DAGOHOY POB. (BGY. 7),0128
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DANKIAS,0129
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DE ORO,0130
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DIEGO SILANG POB. (BGY. 6),0131
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DON FRANCISCO,0132
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DOONGAN,0133
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DULAG,0134
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,DUMALAGAN,0135
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,FLORIDA,0136
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,GOLDEN RIBBON POB. (BGY. 2),0137
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,HOLY REDEEMER POB. (BGY. 23),0138
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,HUMABON POB. (BGY. 11),0139
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,IMADEJAS POB. (BGY. 24),0140
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,JOSE RIZAL POB. (BGY. 25),0141
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,KINAMLUTAN,0142
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LAPU-LAPU POB. (BGY. 8),0143
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LEMON,0144
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LEON KILAT POB. (BGY. 13),0145
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LIBERTAD,0146
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LIMAHA POB. (BGY. 14),0147
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LOS ANGELES,0148
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,LUMBOCAN,0149
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAGUINDA,0150
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAHAY,0151
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAHOGANY POB. (BGY. 21),0152
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAIBU,0153
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MANDAMO,0154
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MANILA DE BUGABUS,0155
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAON POB. (BGY. 1),0156
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MASAO,0157
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,MAUG,0158
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,NEW SOCIETY VILLAGE POB. (BGY. 26),0159
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,NONG-NONG,0160
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,OBRERO POB. (BGY. 18),0161
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,ONG YIU POB. (BGY. 16),0162
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PAGATPATAN,0163
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PANGABUGAN,0164
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PIANING,0165
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PIGDAULAN,0166
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PINAMANCULAN,0167
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,PORT POYOHON POB. (BGY. 17 - NEW ASIA),0168
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,RAJAH SOLIMAN POB. (BGY. 4),0169
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SALVACION,0170
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SAN IGNACIO POB. (BGY. 15),0171
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SAN MATEO,0172
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SAN VICENTE,0173
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SANTO NIÃ‘O,0174
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SIKATUNA POB. (BGY. 10),0175
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SILONGAN POB. (BGY. 5),0176
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SUMILE,0177
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,SUMILIHON,0178
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TAGABACA,0179
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TAGUIBO,0180
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TALIGAMAN,0181
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TANDANG SORA POB. (BGY. 12),0182
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TINIWISAN,0183
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,TUNGAO,0184
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,URDUJA POB. (BGY. 9),0185
AGUSAN DEL NORTE,ADN,BUTUAN CITY,1001,VILLA KANANGA,0186
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,ANTONIO LUNA,0201
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,BAY-ANG,0202
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,BAYABAS,0203
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,CAASINAN,0204
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,CABINET,0205
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,CALAMBA,0206
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,CALIBUNAN,0207
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,COMAGASCAS,0208
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,CONCEPCION,0209
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,DEL PILAR,0210
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,KATUGASAN,0211
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,KAUSWAGAN,0212
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,LA UNION,0213
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,MABINI,0214
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,MAHABA,0215
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 1,0216
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 2,0217
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 3,0218
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 4,0219
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 5,0220
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 6,0221
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 7,0222
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 8,0223
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 9,0224
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 10,0225
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 11,0226
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,POBLACION 12,0227
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,PUTING BATO,0228
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,SANGHAN,0229
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,SORIANO,0230
AGUSAN DEL NORTE,ADN,CABADBARAN CITY,1002,TOLOSA,0231
AGUSAN DEL NORTE,ADN,CARMEN,1003,CAHAYAGAN,0301
AGUSAN DEL NORTE,ADN,CARMEN,1003,GOSOON,0302
AGUSAN DEL NORTE,ADN,CARMEN,1003,MANOLIGAO,0303
AGUSAN DEL NORTE,ADN,CARMEN,1003,POBLACION (CARMEN),0304
AGUSAN DEL NORTE,ADN,CARMEN,1003,ROJALES,0305
AGUSAN DEL NORTE,ADN,CARMEN,1003,SAN AGUSTIN,0306
AGUSAN DEL NORTE,ADN,CARMEN,1003,TAGCATONG,0307
AGUSAN DEL NORTE,ADN,CARMEN,1003,VINAPOR,0308
AGUSAN DEL NORTE,ADN,JABONGA,1004,A. BELTRAN (CAMALIG),0401
AGUSAN DEL NORTE,ADN,JABONGA,1004,BALEGUIAN,0402
AGUSAN DEL NORTE,ADN,JABONGA,1004,BANGONAY,0403
AGUSAN DEL NORTE,ADN,JABONGA,1004,BUNGA,0404
AGUSAN DEL NORTE,ADN,JABONGA,1004,COLORADO,0405
AGUSAN DEL NORTE,ADN,JABONGA,1004,CUYAGO,0406
AGUSAN DEL NORTE,ADN,JABONGA,1004,LIBAS,0407
AGUSAN DEL NORTE,ADN,JABONGA,1004,MAGDAGOOC,0408
AGUSAN DEL NORTE,ADN,JABONGA,1004,MAGSAYSAY,0409
AGUSAN DEL NORTE,ADN,JABONGA,1004,MARAIGING,0410
AGUSAN DEL NORTE,ADN,JABONGA,1004,POBLACION (JABONGA),0411
AGUSAN DEL NORTE,ADN,JABONGA,1004,SAN JOSE,0412
AGUSAN DEL NORTE,ADN,JABONGA,1004,SAN PABLO,0413
AGUSAN DEL NORTE,ADN,JABONGA,1004,SAN VICENTE,0414
AGUSAN DEL NORTE,ADN,JABONGA,1004,SANTO NIÃ‘O,0415
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,BANGAYAN,0501
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,CANAWAY,0502
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,CROSSING,0503
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,HINIMBANGAN,0504
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,JALIOBONG,0505
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,MAHAYAHAY,0506
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,POBLACION,0507
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,SAN ISIDRO,0508
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,SAN ROQUE,0509
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,SANGAY,0510
AGUSAN DEL NORTE,ADN,KITCHARAO,1005,SONGKOY,0511
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,AMBACON,0601
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,BALUNGAGAN,0602
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,BONIFACIO,0603
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,CASIKLAN,0604
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,CONSORCIA,0605
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,DURIAN,0606
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,EDUARDO G. MONTILLA (CAMBOAYON),0607
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,IBUAN,0608
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,KATIPUNAN,0609
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,LINGAYAO,0610
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,MALICATO,0611
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,MANINGALAO,0612
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,MARCOS CALO,0613
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,MAT-I,0614
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,PINANA-AN,0615
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,POBLACION,0616
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,ROSARIO,0617
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,SAN ISIDRO,0618
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,SAN ROQUE,0619
AGUSAN DEL NORTE,ADN,LAS NIEVES,1006,TINUCORAN,0620
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,BUHANG,0701
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,CALOC-AN,0702
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,GUIASAN,0703
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,MARCOS,0704
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,POBLACION,0705
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,SANTO NIÃ‘O,0706
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,SANTO ROSARIO,0707
AGUSAN DEL NORTE,ADN,MAGALLANES,1007,TAOD-OY,0708
AGUSAN DEL NORTE,ADN,NASIPIT,1008,ACLAN,0801
AGUSAN DEL NORTE,ADN,NASIPIT,1008,AMONTAY,0802
AGUSAN DEL NORTE,ADN,NASIPIT,1008,ATA-ATAHON,0803
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 1 (POB.),0804
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 2 (POB.),0805
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 3 (POB.),0806
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 4 (POB.),0807
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 5 (POB.),0808
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 6 (POB.),0809
AGUSAN DEL NORTE,ADN,NASIPIT,1008,BARANGAY 7 (POB.),0810
AGUSAN DEL NORTE,ADN,NASIPIT,1008,CAMAGONG,0811
AGUSAN DEL NORTE,ADN,NASIPIT,1008,CUBI-CUBI,0812
AGUSAN DEL NORTE,ADN,NASIPIT,1008,CULIT,0813
AGUSAN DEL NORTE,ADN,NASIPIT,1008,JAGUIMITAN,0814
AGUSAN DEL NORTE,ADN,NASIPIT,1008,KINABJANGAN,0815
AGUSAN DEL NORTE,ADN,NASIPIT,1008,PUNTA,0816
AGUSAN DEL NORTE,ADN,NASIPIT,1008,SANTA ANA,0817
AGUSAN DEL NORTE,ADN,NASIPIT,1008,TALISAY,0818
AGUSAN DEL NORTE,ADN,NASIPIT,1008,TRIANGULO,0819
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,BALANGBALANG,0901
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,BASILISA,0902
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,HUMILOG,0903
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,PANAYTAYON,0904
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,POBLACION I (AGAY),0905
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,POBLACION II,0906
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,SAN ANTONIO,0907
AGUSAN DEL NORTE,ADN,REMEDIOS T. ROMUALDEZ,1009,TAGBONGABONG,0908
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,CURVA,1001
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,ESTANISLAO MORGADO,1002
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,JAGUPIT,1003
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,LA PAZ,1004
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,PANGAYLAN-IP,1005
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,POBLACION I,1006
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,POBLACION II,1007
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,SAN ISIDRO,1008
AGUSAN DEL NORTE,ADN,SANTIAGO,1010,TAGBUYACAN,1009
AGUSAN DEL NORTE,ADN,TUBAY,1011,BINUANGAN,1101
AGUSAN DEL NORTE,ADN,TUBAY,1011,CABAYAWA,1102
AGUSAN DEL NORTE,ADN,TUBAY,1011,DOÃ‘A ROSARIO,1103
AGUSAN DEL NORTE,ADN,TUBAY,1011,DOÃ‘A TELESFORA,1104
AGUSAN DEL NORTE,ADN,TUBAY,1011,LA FRATERNIDAD,1105
AGUSAN DEL NORTE,ADN,TUBAY,1011,LAWIGAN,1106
AGUSAN DEL NORTE,ADN,TUBAY,1011,POBLACION 1,1107
AGUSAN DEL NORTE,ADN,TUBAY,1011,POBLACION 2,1108
AGUSAN DEL NORTE,ADN,TUBAY,1011,SANTA ANA,1109
AGUSAN DEL NORTE,ADN,TUBAY,1011,TAGMAMARKAY,1110
AGUSAN DEL NORTE,ADN,TUBAY,1011,TAGPANGAHOY,1111
AGUSAN DEL NORTE,ADN,TUBAY,1011,TINIGBASAN,1112
AGUSAN DEL NORTE,ADN,TUBAY,1011,VICTORY,1113
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,BERSEBA,1201
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,BUCAC,1202
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,CAGBAS,1203
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,CALAITAN,1204
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,CANAYUGAN,1205
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,CHARITO,1206
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,CLARO CORTEZ,1207
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,FILI,1208
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,GAMAO,1209
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,GETSEMANE,1210
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,GRACE ESTATE,1211
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,HAMOGAWAY,1212
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,KATIPUNAN,1213
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MABUHAY,1214
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MAGKIANGKANG,1215
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MAHAYAG,1216
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MARCELINA,1217
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MAYGATASAN,1218
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MONTIVESTA,1219
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MT. ARARAT,1220
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MT. CARMEL,1221
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,MT. OLIVE,1222
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,NEW SALEM,1223
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,NOLI,1224
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,OSMEÃ‘A,1225
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,PANAYTAY,1226
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,PINAGALAAN,1227
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,POBLACION,1228
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SAGMONE,1229
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SAGUMA,1230
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SALVACION,1231
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SAN AGUSTIN,1232
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SAN ISIDRO,1233
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SAN JUAN,1234
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SANTA IRENE,1235
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SANTA TERESITA,1236
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,SANTO NIÃ‘O,1237
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,TAGLATAWAN,1238
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,TAGLIBAS,1239
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,TAGUBAY,1240
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,VERDU,1241
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,VILLA UNDAYON,1242
AGUSAN DEL SUR,ADS,BAYUGAN CITY,1012,WAWA,1243
AGUSAN DEL SUR,ADS,BUNAWAN,1013,BUNAWAN BROOK,1301
AGUSAN DEL SUR,ADS,BUNAWAN,1013,CONSUELO,1302
AGUSAN DEL SUR,ADS,BUNAWAN,1013,IMELDA,1303
AGUSAN DEL SUR,ADS,BUNAWAN,1013,LIBERTAD,1304
AGUSAN DEL SUR,ADS,BUNAWAN,1013,MAMBALILI,1305
AGUSAN DEL SUR,ADS,BUNAWAN,1013,NUEVA ERA,1306
AGUSAN DEL SUR,ADS,BUNAWAN,1013,POBLACION,1307
AGUSAN DEL SUR,ADS,BUNAWAN,1013,SAN ANDRES,1308
AGUSAN DEL SUR,ADS,BUNAWAN,1013,SAN MARCOS,1309
AGUSAN DEL SUR,ADS,BUNAWAN,1013,SAN TEODORO,1310
AGUSAN DEL SUR,ADS,ESPERANZA,1014,AGSABU,1401
AGUSAN DEL SUR,ADS,ESPERANZA,1014,AGUINALDO,1402
AGUSAN DEL SUR,ADS,ESPERANZA,1014,ANOLINGAN,1403
AGUSAN DEL SUR,ADS,ESPERANZA,1014,BAKINGKING,1404
AGUSAN DEL SUR,ADS,ESPERANZA,1014,BALUBO,1405
AGUSAN DEL SUR,ADS,ESPERANZA,1014,BENTAHON,1406
AGUSAN DEL SUR,ADS,ESPERANZA,1014,BUNAGUIT,1407
AGUSAN DEL SUR,ADS,ESPERANZA,1014,CATMONON,1408
AGUSAN DEL SUR,ADS,ESPERANZA,1014,CEBULAN,1409
AGUSAN DEL SUR,ADS,ESPERANZA,1014,CONCORDIA,1410
AGUSAN DEL SUR,ADS,ESPERANZA,1014,CROSSING LUNA,1411
AGUSAN DEL SUR,ADS,ESPERANZA,1014,CUBO,1412
AGUSAN DEL SUR,ADS,ESPERANZA,1014,DAKUTAN,1413
AGUSAN DEL SUR,ADS,ESPERANZA,1014,DUANGAN,1414
AGUSAN DEL SUR,ADS,ESPERANZA,1014,GUADALUPE,1415
AGUSAN DEL SUR,ADS,ESPERANZA,1014,GUIBONON,1416
AGUSAN DEL SUR,ADS,ESPERANZA,1014,HAWILIAN,1417
AGUSAN DEL SUR,ADS,ESPERANZA,1014,KALABUAN,1418
AGUSAN DEL SUR,ADS,ESPERANZA,1014,KINAMAYBAY,1419
AGUSAN DEL SUR,ADS,ESPERANZA,1014,LABAO,1420
AGUSAN DEL SUR,ADS,ESPERANZA,1014,LANGAG,1421
AGUSAN DEL SUR,ADS,ESPERANZA,1014,MAASIN,1422
AGUSAN DEL SUR,ADS,ESPERANZA,1014,MAC-ARTHUR,1423
AGUSAN DEL SUR,ADS,ESPERANZA,1014,MAHAGCOT,1424
AGUSAN DEL SUR,ADS,ESPERANZA,1014,MALIWANAG,1425
